gvkey,tic,act,at,capx,che,cogs,ib,pi,revt,txc,txdb,txdc,txdi,txt,state,Total Income Taxes as % of pretax income,Total Income Deferred Taxes as % of pretax income,Total Income Deferred Taxes as % of total assets
23647,TWMIF,603.7,1603.6,292.6,336.7,2100.4,-385.9,-450.2,2208.3,0.0,0.0,-51.0,-51.0,-51.0,Alberta,0.11328298533984896,0.11328298533984896,-0.031803442254926415
23705,PAVM,24.498,33.119,0.242,19.639,6.42,-64.175,-79.263,2.452,0.0,0.0,0.0,0.0,0.0,New York,-0.0,-0.0,0.0
23714,CYH,3208.0,14455.0,467.0,38.0,10867.0,-133.0,207.0,12490.0,156.0,369.0,35.0,35.0,191.0,Tennessee,0.9227053140096618,0.16908212560386474,0.002421307506053269
23753,DORM,1233.709,2292.407,43.968,36.814,1200.369,129.259,168.503,1929.788,42.204,8.925,-2.96,-2.96,39.244,Pennsylvania,0.23289793060064215,-0.01756645282279841,-0.0012912192293951291
23790,CCEL,9.453,61.221,6.839,0.98,8.166,-9.522,-13.364,31.343,2.909,0.0,-6.75,-6.751,-3.842,Florida,0.28748877581562404,0.5050882969170907,-0.11025628460822268
23809,AZO,6779.426,15985.878,796.657,316.693,7889.21,2528.426,3167.614,17457.209,664.895,536.278,-25.707,-25.707,639.188,Tennessee,0.20178847548975348,-0.008115572162517277,-0.0016081068553131708
23812,REGN,19479.2,33080.2,718.6,10844.8,1400.4,3953.6,4199.3,13117.2,1083.5,0.0,-837.8,-837.8,245.7,New York,0.058509751625270875,-0.19950944204986543,-0.02532632813586375
23813,VIRX,54.964,56.692,0.138,53.691,0.0,-51.058,-51.058,0.0,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
23818,EVH,683.673,2680.308,28.745,206.593,1503.426,-113.04,-202.405,1963.896,3.889,13.311,-93.254,-54.468,-89.365,Virginia,0.4415157728316988,0.46072972505619925,-0.03479227014208815
23843,WING,144.344,377.825,40.833,119.676,70.646,70.175,94.31,460.055,24.594,3.721,-1.551,-0.459,24.135,Texas,0.2559113561658361,-0.016445763969886545,-0.004105075100906504
23865,BW,497.593,775.698,9.8,71.041,754.271,-78.87,-70.152,999.354,9.617,12.991,-1.464,-1.136,8.481,Ohio,-0.12089462880602121,0.020868970236058843,-0.001887332441233573
23978,X,6943.0,20451.0,2576.0,2956.0,15803.0,895.0,1047.0,18053.0,55.0,587.0,97.0,97.0,152.0,Pennsylvania,0.1451766953199618,0.09264565425023878,0.00474304434990954
23980,ATXS,250.942,254.666,0.025,246.693,0.0,-72.891,-72.891,0.0,0.0,0.0,0.0,0.0,0.0,Massachusetts,-0.0,-0.0,0.0
23990,GKOS,395.461,940.414,20.248,295.431,46.183,-134.661,-133.727,314.711,1.054,7.144,-0.12,-0.12,0.934,California,-0.006984378622118196,0.0008973505724348859,-0.00012760337468391582
24021,HAE,769.722,1934.825,110.191,284.466,485.017,115.401,141.403,1168.66,20.225,36.195,4.783,5.777,26.002,Massachusetts,0.18388577328628106,0.03382530780817947,0.002472058196477718
24040,IONS,2641.853,2990.072,23.805,2337.502,1111.085,-366.286,-333.965,787.647,32.321,0.0,0.0,0.0,32.321,California,-0.09677960265297261,-0.0,0.0
24076,OLLI,754.296,2044.096,51.667,270.761,1165.133,102.79,133.883,1827.009,26.64,70.632,4.453,4.453,31.093,Pennsylvania,0.2322400902280349,0.03326038406668509,0.00217846911299665
24083,VERX,266.621,759.927,49.261,77.72,169.76,-13.093,-21.674,572.387,2.636,0.0,-11.574,-11.217,-8.581,Pennsylvania,0.39591215280981823,0.5340038756113316,-0.015230410289409376
24099,LCUT,376.355,667.142,2.801,16.189,412.509,-8.412,-2.19,686.683,8.352,7.438,-2.13,-2.13,6.222,New York,-2.8410958904109593,0.9726027397260274,-0.0031927235880816972
24116,FSV,1361.002,3625.743,92.734,206.877,2947.008,100.391,203.338,4334.548,73.761,53.024,-19.049,-17.444,56.317,Ontario,0.2769624959427161,-0.0936814564911625,-0.005253819699851865
24131,SPND,9.318,28.146,0.656,7.138,2.385,0.007,-0.123,5.105,-0.009,0.0,-0.121,-0.121,-0.13,Texas,1.056910569105691,0.983739837398374,-0.004299012293043416
24135,ALRM,956.78,1439.563,7.517,697.079,323.946,81.043,97.825,881.682,65.215,0.0,-47.73,-47.73,17.485,Virginia,0.1787375415282392,-0.48791208791208784,-0.033155895226537495
24157,FCFS,1306.601,4289.915,130.6,127.018,2476.706,219.301,292.849,3151.796,87.024,136.773,-13.103,-13.476,73.548,Texas,0.251146495292796,-0.044743195298600984,-0.0030543728721897753
24171,DBI,789.931,2009.618,54.974,58.766,2154.888,162.676,159.524,3315.428,48.587,0.0,-51.891,-51.729,-3.142,Ohio,-0.019696095885258644,-0.32528647726987786,-0.025821325246887718
24177,MCRB,175.41,358.6,7.975,127.965,222.459,-113.724,-113.724,126.325,0.0,0.0,0.0,0.0,0.0,Massachusetts,-0.0,-0.0,0.0
24197,IDXX,1495.254,3259.925,133.631,453.932,1356.189,845.042,1061.176,3660.953,264.44,7.235,-48.306,-48.306,216.134,Maine,0.20367403710600315,-0.04552119535307998,-0.014818132318995068
24204,LDWY,16.621,16.673,0.039,16.077,0.0,-3.021,-3.001,0.0,0.02,0.0,0.0,0.0,0.02,Minnesota,-0.006664445184938354,-0.0,0.0
24216,AES,6649.0,44799.0,7724.0,2191.0,9037.0,242.0,72.0,12668.0,314.0,1245.0,-54.0,-53.0,261.0,Virginia,3.625,-0.75,-0.0012053840487510881
24225,CRVL,243.77,393.923,26.32,71.329,535.184,66.365,84.554,718.562,20.102,0.0,-1.913,-1.913,18.189,Texas,0.21511696667218583,-0.022624594933415332,-0.004856279018996098
24249,TDOC,1489.048,4392.369,11.464,1123.675,757.429,-220.368,-219.608,2602.415,2.664,49.452,-1.903,-1.904,0.76,New York,-0.003460711813777276,0.008665440238971258,-0.00043325139577298725
24291,DIN,357.778,1740.287,37.172,181.092,407.018,97.176,111.703,831.068,28.327,60.829,-13.822,-13.8,14.527,California,0.1300502224649293,-0.12373884318236751,-0.007942368126636583
24293,KALU,990.2,2267.4,143.2,82.4,2754.9,47.2,56.3,3087.0,1.6,13.9,7.5,10.5,9.1,Tennessee,0.16163410301953818,0.13321492007104796,0.003307753373908441
24310,SGD,0.235,9.56,0.004,0.003,0.0,-4.201,-4.201,0.0,0.0,0.0,0.0,0.0,0.0,Florida,-0.0,-0.0,0.0
24344,VRTX,14144.2,22730.2,200.4,11221.5,1092.7,3619.6,4379.8,9869.2,1296.7,0.0,-536.5,-536.5,760.2,Massachusetts,0.17356956938673,-0.12249417781633865,-0.023602959938759886
24350,MNRO,258.467,1776.877,38.99,4.884,792.17,39.048,57.167,1325.382,13.877,30.46,4.242,4.242,18.119,New York,0.31694858922105407,0.0742036489583151,0.002387334632616664
24351,LIND,244.502,831.297,29.963,187.344,322.376,-45.61,-37.73,569.543,0.427,2.118,2.719,2.719,3.146,New York,-0.08338192419825073,-0.0720646700238537,0.003270792508573951
24352,PRGS,330.788,1602.783,5.57,126.958,90.063,70.197,79.657,694.439,38.101,3.574,-28.641,-28.641,9.46,Massachusetts,0.1187591799841822,-0.3595540881529558,-0.01786954316336023
24405,ZBRA,1672.0,7306.0,87.0,138.0,2389.0,296.0,334.0,4584.0,73.0,67.0,-36.0,-35.0,38.0,Illinois,0.11377245508982035,-0.10778443113772455,-0.004927456884752259
24421,BOXL,100.378,158.571,1.321,17.253,112.971,-39.156,-37.29,176.721,2.537,4.316,-0.347,-0.671,1.866,Georgia,-0.050040225261464205,0.009305443818718154,-0.002188294202596944
24422,AQMS,18.299,33.6,5.598,16.522,5.202,-23.938,-23.938,0.025,0.0,0.0,0.0,0.0,0.0,Nevada,-0.0,-0.0,0.0
24430,EZPW,719.719,1467.711,40.446,228.968,439.203,38.463,51.633,1049.041,18.753,0.435,-12.802,-12.802,13.17,Texas,0.2550694323397827,-0.2479422075029535,-0.008722425600135177
24468,BIIB,6859.3,26844.8,277.0,1049.9,2082.5,1161.1,1296.8,9835.6,441.1,641.8,-305.8,-305.8,135.3,Massachusetts,0.10433374460209749,-0.23581122763726098,-0.01139140541184885
24481,MSGS,149.233,1315.017,1.181,40.459,548.811,47.793,89.921,887.447,29.271,24.024,15.022,15.022,44.293,New York,0.49257681742863174,0.16705775069227433,0.011423426465209194
24506,PULM,20.843,33.958,0.676,19.173,21.904,-14.121,-14.121,7.298,0.0,0.0,0.0,0.0,0.0,Massachusetts,-0.0,-0.0,0.0
24508,OOMA,74.605,131.005,5.211,26.86,72.46,-3.655,-5.425,216.165,0.363,0.0,-2.133,-2.133,-1.77,California,0.3262672811059908,0.3931797235023042,-0.01628182130453036
24515,VTVT,10.657,11.018,0.0,9.446,25.412,-20.25,-25.966,0.0,0.0,0.0,0.0,0.0,0.0,North Carolina,-0.0,-0.0,0.0
24552,DSKE,281.7,1136.1,30.3,76.6,1340.6,-17.7,-10.4,1569.4,9.2,93.6,-2.0,-1.9,7.3,Texas,-0.7019230769230769,0.1923076923076923,-0.0017604084147522226
24598,BCDA,1.461,2.987,0.012,1.103,12.037,-11.571,-11.571,0.477,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
24601,CSWI,323.056,1043.453,13.951,18.455,409.19,96.435,125.911,757.904,35.537,62.144,-6.011,-6.2,29.337,Texas,0.23299791122300673,-0.04774007036716411,-0.005760681123155523
24617,ODFL,1143.333,5512.393,757.309,433.799,3901.479,1239.502,1647.776,5866.152,354.933,363.132,53.341,53.341,408.274,North Carolina,0.24777275552016778,0.03237151166177927,0.009676559708279145
24638,TRU,1475.1,11105.1,310.7,478.9,1517.3,-205.4,-145.3,3831.2,207.5,592.9,-162.7,-162.7,44.8,Illinois,-0.30832759807295246,1.1197522367515484,-0.014650926151047716
24658,IDEXQ,32.599,116.884,0.0,1.249,18.173,-194.553,-210.092,15.459,0.0,1.946,-5.242,-5.242,-5.242,New York,0.024950973859071263,0.024950973859071263,-0.04484788337154786
24672,ABQQ,0.117,2.622,0.0,0.117,0.24,-3.567,-3.567,1.473,0.0,0.0,0.0,0.0,0.0,New York,-0.0,-0.0,0.0
24708,ATNI,281.272,1783.714,196.168,62.467,330.068,-14.538,-27.539,762.216,7.971,19.775,-16.756,-16.756,-8.785,Massachusetts,0.3190021424162097,0.608446203565852,-0.009393882651591006
24720,WNC,681.353,1362.814,98.093,179.271,2003.906,231.252,294.685,2536.5,76.289,17.013,-13.459,-13.459,62.83,Indiana,0.21321071652781784,-0.0456724977518367,-0.009875889152885132
24730,CLOW,0.0,0.0,0.0,0.0,0.0,-0.077,-0.077,0.0,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,
24732,AKOM,8.066,87.852,1.739,5.36,16.21,-23.834,-23.832,0.731,0.002,0.0,0.0,0.0,0.002,California,-8.392077878482712e-05,-0.0,0.0
24750,WT,229.794,944.137,0.113,129.305,254.791,102.546,119.008,349.035,16.943,0.0,-0.481,-0.481,16.462,New York,0.13832683517074482,-0.0040417450927668725,-0.0005094599618487571
24755,JBSS,254.43,425.287,20.732,1.948,769.309,62.857,85.35,999.686,23.608,0.0,-1.115,-1.115,22.493,Illinois,0.2635383714118336,-0.013063854715875806,-0.0026217589533656096
24783,TTEK,1356.024,3820.477,26.901,168.831,3736.315,273.42,400.978,4522.55,155.366,14.256,-21.204,-27.84,127.526,California,0.3180373985605195,-0.05288070667218651,-0.0055500923052278555
24795,AMSC,106.173,175.561,1.236,25.093,96.631,-35.041,-34.826,105.984,0.191,0.243,0.024,0.024,0.215,Massachusetts,-0.006173548498248435,-0.0006891402974788951,0.00013670462118579868
24797,BLGO,6.362,8.205,0.478,3.539,5.973,-3.504,-4.648,12.23,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
24801,LTCCF,2.084,2.852,0.023,0.562,4.457,-1.476,-1.476,5.002,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
24842,POCI,9.859,19.74,0.017,2.926,13.1,-0.145,-0.143,21.044,0.002,0.0,0.0,0.0,0.002,Massachusetts,-0.013986013986013988,-0.0,0.0
24844,SPOK,63.892,227.684,3.417,31.989,52.661,15.666,22.325,139.025,0.282,0.0,6.378,6.377,6.659,Virginia,0.2982754759238522,0.28568868980963047,0.02801250856450168
24856,GILD,16085.0,62125.0,585.0,8350.0,3326.0,5665.0,6859.0,27116.0,2242.0,1588.0,-962.0,-996.0,1246.0,California,0.18165913398454586,-0.14025368129464938,-0.015484909456740442
24861,PLNT,471.817,2969.693,135.986,397.022,513.74,138.313,205.547,1071.326,7.323,1.644,51.189,51.189,58.512,New Hampshire,0.2846648211844493,0.24903793293018142,0.01723713528637472
24862,STAL,0.486,0.994,0.0,0.004,0.0,-11.17,-11.17,0.0,0.0,0.0,0.0,0.0,0.0,Nevada,-0.0,-0.0,0.0
24868,AES3,1047.0,18122.0,1731.0,5.0,2060.0,609.0,818.0,3482.0,32.0,1906.0,177.0,177.0,209.0,Illinois,0.2555012224938875,0.21638141809290953,0.009767133870433728
24901,LMFA,10.154,37.713,1.625,2.42,19.168,-15.944,-18.815,12.984,0.06,0.0,0.0,0.0,0.06,Florida,-0.00318894499069891,-0.0,0.0
24905,RUN,1882.259,20450.237,2608.143,987.69,1564.252,-1604.497,-2695.532,2259.813,0.0,122.87,-12.716,-12.691,-12.691,California,0.004708161505780677,0.004717436112797028,-0.0006218020847386756
24911,MCFT,195.499,353.976,30.323,111.377,483.72,90.452,117.587,662.046,30.843,0.0,9.097,-3.708,27.135,Tennessee,0.23076530568855402,0.07736399431909989,0.02569948245078762
24912,ACFN,4.036,5.449,0.076,1.449,1.894,0.119,0.138,8.059,0.009,0.0,0.0,0.0,0.009,Delaware,0.06521739130434781,0.0,0.0
24925,ROP,1481.4,28167.5,68.0,214.3,1115.4,1368.4,1743.1,6177.8,503.2,1513.1,0.0,-128.5,374.7,Florida,0.21496184957833744,0.0,0.0
24966,GOVX,7.886,9.283,0.049,6.453,0.0,-25.967,-25.967,0.0,0.0,0.0,0.0,0.0,0.0,Georgia,-0.0,-0.0,0.0
24975,SNPS,3430.624,10333.131,189.618,1592.101,997.458,1229.888,1301.782,5842.619,294.702,33.943,-211.045,-211.045,83.657,California,0.06426344810421407,-0.16212007847704146,-0.020424109594662062
24978,MODG,1628.1,9120.6,482.0,394.3,2657.4,95.0,34.8,4284.8,20.9,36.7,-88.9,-81.1,-60.2,California,-1.7298850574712645,-2.554597701149426,-0.009747165756638818
25027,LFVN,44.284,66.123,3.067,21.605,43.387,2.54,3.999,213.398,3.134,0.0,-1.702,-1.675,1.459,Utah,0.36484121030257566,-0.4256064016004001,-0.025739908957548806
25088,AERG,2.036,3.542,0.369,1.32,0.51,-7.35,-7.35,2.631,0.0,0.0,0.0,0.0,0.0,Arizona,-0.0,-0.0,0.0
25106,TROIF,0.071,0.073,0.0,0.063,0.0,-0.657,-0.657,0.0,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
25119,MHK,5604.217,13559.869,612.929,642.55,7689.378,-439.516,-354.509,11135.115,194.808,391.5,-109.946,-109.946,84.862,Georgia,-0.23937897204302286,0.3101359909057316,-0.008108190425733464
25138,ASUR,267.22,443.868,8.612,30.317,28.896,-9.214,-9.105,119.082,-0.116,1.728,0.225,0.225,0.109,Texas,-0.011971444261394838,-0.02471169686985173,0.0005069074589742897
25234,BKE,423.336,837.579,30.36,273.074,650.329,254.626,335.056,1345.187,79.288,0.0,1.142,1.142,80.43,Nebraska,0.24004942457380263,0.0034083854639224485,0.001363453477224238
25274,OLED,917.132,1668.961,59.792,514.122,108.614,203.011,245.171,576.429,45.926,0.0,-3.766,-3.766,42.16,New Jersey,0.17196161046779593,-0.015360707424613842,-0.002256493710757771
25283,KSS,3736.0,14345.0,826.0,153.0,11457.0,-19.0,-58.0,18098.0,45.0,129.0,-84.0,-84.0,-39.0,Wisconsin,0.6724137931034483,1.4482758620689655,-0.00585569884977344
25289,VBIVQ,36.231,86.951,0.867,23.685,10.517,-92.836,-92.836,8.682,0.0,0.0,0.0,0.0,0.0,Massachusetts,-0.0,-0.0,0.0
25302,INTZ,1.138,6.248,1.448,0.139,15.998,-13.891,-13.891,5.611,0.0,0.0,0.0,0.0,0.0,Texas,-0.0,-0.0,0.0
25313,STE,2011.442,10821.839,361.969,208.357,2239.049,107.03,157.348,4957.839,241.725,617.538,-185.913,-190.19,51.535,Ohio,0.32752243434934025,-1.1815402801433765,-0.01717942763702177
25318,USPH,233.375,997.238,9.294,152.825,461.426,28.239,49.376,604.802,7.508,24.815,4.49,4.648,12.156,Texas,0.24619248217757617,0.09093486714193132,0.004502435727479298
25331,FC,145.017,245.919,4.515,38.23,67.031,17.781,25.869,280.521,3.18,2.04,4.748,4.908,8.088,Utah,0.31265220920793224,0.18354014457458737,0.019307170247113887
25332,LOOP,36.424,40.56,0.081,30.59,37.775,-21.301,-21.301,0.173,0.0,0.0,0.0,0.0,0.0,Quebec,-0.0,-0.0,0.0
25338,BBBYQ,1096.909,2225.217,332.886,132.095,4052.077,-3498.801,-3529.87,5344.685,-31.069,0.0,-37.586,0.0,-31.069,New Jersey,0.008801740574015473,0.01064798420338426,-0.016890936928847838
25360,BNET,0.649,7.594,3.557,0.626,0.0,-3.189,-3.189,0.0,0.0,0.0,0.0,0.0,0.0,New York,-0.0,-0.0,0.0
25430,FCEL,476.313,955.52,39.355,358.871,108.554,-107.568,-107.475,123.394,0.581,0.28,0.0,0.0,0.581,Connecticut,-0.005405908350779251,-0.0,0.0
25434,SBUX,7303.4,29445.5,2333.6,3973.6,26668.7,4124.5,5401.9,35975.6,1336.5,14.6,-59.4,-59.3,1277.2,Washington,0.23643532831040934,-0.01099613099094763,-0.0020172861727598443
25447,SKYX,27.318,76.341,-0.01,19.561,40.75,-39.733,-39.733,58.786,0.0,0.0,0.0,0.0,0.0,Florida,-0.0,-0.0,0.0
25472,LFMD,42.605,58.481,0.204,33.147,12.301,-20.596,-17.411,152.547,0.428,0.0,0.0,0.0,0.428,New York,-0.024582160703003845,-0.0,0.0
25502,TEKXF,0.064,0.139,0.0,0.059,0.0,-0.157,-0.157,0.0,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
25529,VZIO,794.4,960.7,2.9,351.5,1320.9,28.2,38.1,1680.0,8.3,0.0,1.6,1.6,9.9,California,0.25984251968503935,0.04199475065616798,0.0016654522743832622
25538,SYTA,6.702,15.512,0.004,0.899,5.575,-12.932,-12.932,8.233,0.0,0.0,0.0,0.0,0.0,Quebec,-0.0,-0.0,0.0
25572,WIRE,1210.575,1967.912,164.563,560.635,1879.939,372.399,484.641,2567.722,107.9,59.982,4.342,4.342,112.242,Texas,0.2315982345695061,0.008959208981493516,0.002206399473147173
25578,EDTXF,4.125,5.211,0.185,2.952,0.936,-15.507,-15.507,1.598,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
25581,BRBMF,14.623,52.791,0.268,1.039,27.622,-2.933,-3.245,43.677,0.0,0.0,-0.312,-0.312,-0.312,Alberta,0.09614791987673343,0.09614791987673343,-0.005910098312212309
25588,PPL5,468.0,9714.0,572.0,14.0,976.0,312.0,389.0,1884.0,86.0,912.0,-10.0,-9.0,77.0,Kentucky,0.19794344473007713,-0.02570694087403599,-0.0010294420424130121
25612,AXDDF,1.172,1.261,-0.143,1.127,22.771,-23.15,-23.15,0.0,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
25645,ACI,6270.4,26168.2,2153.9,477.2,55731.4,1513.5,1935.5,77649.7,409.1,854.0,12.9,12.9,422.0,Idaho,0.21803151640402996,0.006664944458796177,0.0004929647434672617
25711,ESMC,4.637,5.308,0.007,1.146,6.654,0.457,0.457,12.18,0.0,0.0,0.0,0.0,0.0,Pennsylvania,0.0,0.0,0.0
25726,CVU,46.914,74.36,0.14,5.095,68.929,17.201,3.852,86.466,0.014,0.0,-13.364,-13.363,-13.349,New York,-3.4654724818276224,-3.469366562824507,-0.17972027972027974
25737,CAKE,300.798,2840.383,151.565,56.29,2953.823,101.351,100.014,3439.503,14.378,0.0,-15.715,-15.715,-1.337,California,-0.013368128462015318,-0.15712800207970884,-0.005532704568362788
25747,LFUS,1408.6,3995.275,86.188,555.748,1390.782,259.485,328.598,2362.657,69.067,110.82,0.046,0.046,69.113,Illinois,0.2103269039981984,0.00013998867917637965,1.1513600440520365e-05
25749,ASGN,973.3,3544.6,39.9,175.9,3169.2,219.3,297.7,4450.6,51.6,156.0,26.9,26.8,78.4,Virginia,0.26335236815586166,0.09035942223715149,0.007589008632849969
25750,APTO,11.894,12.989,0.029,9.252,0.0,-51.207,-51.207,0.0,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
25849,GCEH,11.859,1310.306,53.522,3.736,5.176,-89.934,-89.613,4.839,0.118,1.465,0.321,0.203,0.321,California,-0.003582069565799605,-0.003582069565799605,0.00024498094338269076
25870,MTX,1099.0,3346.6,93.5,321.5,1569.6,84.1,112.0,2169.9,58.4,139.3,-34.8,-34.7,23.7,New York,0.21160714285714285,-0.31071428571428567,-0.010398613518197573
25880,PDCO,1783.136,2879.146,64.22,159.669,5014.822,207.557,270.161,6471.471,65.556,119.143,-1.993,-1.993,63.563,Minnesota,0.23527822298555306,-0.007377082554476775,-0.0006922191510954984
25893,SITE,1405.3,2828.9,32.1,82.5,2810.0,173.4,223.2,4301.2,64.3,2.3,-14.5,-14.5,49.8,Georgia,0.22311827956989247,-0.06496415770609319,-0.005125667220474389
25898,SGRY,895.0,6876.7,88.8,195.9,2093.5,-11.9,135.0,2743.3,1.4,0.0,-1.7,-1.7,-0.3,Tennessee,-0.0022222222222222222,-0.012592592592592593,-0.0002472115985865313
25904,ACRS,128.856,197.405,1.309,119.106,17.187,-88.481,-88.848,31.249,0.0,0.0,-0.367,-0.367,-0.367,Pennsylvania,0.004130650099045561,0.004130650099045561,-0.0018591221093690634
25922,KAI,440.182,1175.665,31.85,106.453,508.069,116.069,159.016,957.672,44.159,36.398,-1.949,-1.949,42.21,Massachusetts,0.26544498666800825,-0.01225662826382251,-0.001657785168394058
25937,LGND,237.429,787.216,3.521,170.309,7.645,53.819,63.66,131.314,-0.188,31.622,11.696,10.029,9.841,Florida,0.15458686773484134,0.18372604461200126,0.014857421597122009
25960,FEOVF,0.289,44.743,0.087,0.269,0.0,0.052,0.052,0.0,0.0,0.0,0.0,0.0,0.0,British Columbia,0.0,0.0,0.0
25964,GTLS,2214.4,9102.4,135.6,201.1,2243.9,47.9,60.5,3352.5,82.3,568.2,-79.3,-79.3,3.0,Georgia,0.049586776859504134,-1.3107438016528925,-0.008711988047108455
25969,RGBD,16.634,22.331,0.134,8.621,24.927,2.808,3.689,35.969,0.804,0.0,0.077,0.077,0.881,Ohio,0.23881810788831662,0.020872865275142316,0.0034481214455241594
25979,PESI,30.56,78.749,1.714,7.5,70.882,0.918,0.935,89.735,0.083,0.0,-0.066,-0.066,0.017,Georgia,0.01818181818181818,-0.07058823529411765,-0.0008381058807095964
25999,GYRE,57.221,116.539,8.517,33.509,3.522,-92.933,-76.965,113.45,9.349,0.0,-1.16,-0.834,8.515,California,-0.11063470408627299,0.015071785876697198,-0.009953749388616685
26013,SM,916.439,6379.985,1099.342,616.164,584.11,817.88,914.202,2373.886,8.066,369.903,88.256,88.256,96.322,Colorado,0.10536183469298908,0.09653883933747684,0.013833261363467157
26045,ULBI,90.203,178.276,2.552,10.278,116.422,7.197,9.117,158.644,0.65,1.714,1.301,1.301,1.951,New York,0.2139958319622683,0.14270044970933418,0.007297673270658977
26061,MTCH,1271.311,4507.886,67.412,868.64,954.014,651.539,776.781,3364.504,98.697,26.302,26.612,26.612,125.309,Texas,0.1613183123686084,0.03425933435550046,0.005903432340569392
26069,GPOR,396.806,3267.613,537.36,1.929,450.996,1470.916,945.76,1791.702,0.0,0.0,-525.156,-525.156,-525.156,Oklahoma,-0.5552740653019793,-0.5552740653019793,-0.16071548252501136
26081,KURA,432.481,448.935,0.168,423.957,0.0,-152.631,-152.631,0.0,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
26083,CIIT,0.312,0.32,0.0,0.256,0.456,-0.341,-0.344,0.452,0.012,0.0,0.0,0.0,0.012,Nevada,-0.034883720930232565,-0.0,0.0
26097,THER,1.263,2.85,0.163,0.999,9.147,-30.908,-30.908,0.608,0.0,0.0,0.0,0.0,0.0,Colorado,-0.0,-0.0,0.0
26112,CTMX,182.936,201.792,0.84,174.509,105.523,-0.569,3.323,101.214,3.892,0.0,0.0,0.0,3.892,California,1.1712308155281372,0.0,0.0
26131,AKTAF,59.097,263.64,24.592,11.187,171.029,18.415,18.545,225.479,0.0,0.719,0.13,0.13,0.13,Alberta,0.007009975734699379,0.007009975734699379,0.0004930966469428008
26146,RGNX,334.971,573.97,9.96,275.258,336.922,-263.494,-263.646,90.242,-0.152,0.0,0.0,0.0,-0.152,Maryland,0.0005765306509486204,-0.0,0.0
26149,AVTX,8.395,20.993,0.158,7.416,1.126,-31.544,-31.53,1.924,0.0,0.155,0.014,0.014,0.014,Maryland,-0.00044402156676181414,-0.00044402156676181414,0.0006668889629876626
26156,HPE,18948.0,57153.0,2828.0,4581.0,16568.0,2025.0,2230.0,29135.0,272.0,326.0,-67.0,-67.0,205.0,Texas,0.09192825112107623,-0.030044843049327353,-0.0011722919181845223
26164,HGMIF,5.79,54.474,11.456,5.167,0.0,-3.026,-3.026,0.0,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
26167,BWIN,925.905,3501.937,21.376,221.033,911.354,-90.141,-162.734,1218.555,1.325,0.0,0.0,-0.04,1.285,Florida,-0.007896321604581709,-0.0,0.0
26203,FDCFF,2.291,3.449,0.143,1.471,0.0,-5.365,-5.365,0.0,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
26204,AKTX,4.341,4.355,0.0,3.845,0.0,-10.008,-10.008,0.0,0.0,0.0,0.0,0.0,0.0,Massachusetts,-0.0,-0.0,0.0
26218,GORV,546.899,937.742,95.237,58.085,854.005,-110.266,-140.728,1082.747,0.518,0.0,-30.98,-30.98,-30.462,Florida,0.21646012165311806,0.22014098118355976,-0.03303680543262433
26236,MCA.H,0.003,0.003,0.0,0.0,0.0,-0.084,-0.084,0.015,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
26305,LAUR,224.407,2125.616,56.437,96.897,1020.163,117.352,254.632,1484.288,193.459,56.49,-55.856,-55.856,137.603,Florida,0.5403994784630369,-0.21935970341512456,-0.026277559069935494
26333,IMII,0.01,0.023,0.0,0.0,0.0,6.009,6.023,0.0,0.0,0.0,0.0,0.0,0.0,Utah,0.0,0.0,0.0
26335,DLTH,225.897,527.454,22.833,45.548,309.872,2.304,2.954,653.307,2.111,1.249,-1.403,-1.403,0.708,Wisconsin,0.23967501692620174,-0.474949221394719,-0.002659947597326023
26341,VYGR,319.684,351.281,3.256,230.875,123.553,132.33,133.738,250.008,1.408,0.0,0.0,0.0,1.408,Massachusetts,0.010528047376213193,0.0,0.0
26353,ADXDF,0.19,1.846,0.0,0.084,0.0,-0.768,-0.768,0.0,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
26356,ARTL,10.98,13.043,0.0,10.426,0.0,-9.289,-9.289,0.0,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
26359,APLS,766.331,788.73,0.773,352.299,906.828,-528.628,-526.496,396.591,2.132,0.0,0.0,0.0,2.132,Massachusetts,-0.004049413480824166,-0.0,0.0
